,time,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,total load actual
29417,2018-05-10 16:00:00+00:00,313.0,612.0,7704.0,5165.0,329.0,1184.6666666666667,609.0,2470.0,7009.0,59.0,108.0,2972.0,318.0,3185.0,30238.0
29418,2018-05-10 17:00:00+00:00,342.0,612.0,8091.0,5246.0,330.0,1278.7222222222222,641.0,3783.0,7012.0,59.0,109.0,1237.0,321.0,3233.0,30420.0
29419,2018-05-10 18:00:00+00:00,358.0,612.0,8143.0,5243.0,328.0,1372.7777777777778,634.0,3925.0,7017.0,59.0,112.0,675.0,320.0,3536.0,32023.0
29420,2018-05-10 19:00:00+00:00,362.0,612.0,7437.0,5168.0,332.0,1466.8333333333333,642.0,2492.0,7018.0,59.0,112.0,584.0,322.0,3682.0,31121.0
29421,2018-05-10 20:00:00+00:00,359.0,615.0,6585.0,5223.0,331.0,1560.888888888889,563.0,1971.0,7018.0,59.0,113.0,464.0,323.0,3640.0,28555.0
29422,2018-05-10 21:00:00+00:00,362.0,538.0,5269.0,5248.0,331.0,1654.9444444444446,561.0,1449.0,7022.0,59.0,108.0,315.0,322.0,3601.0,26488.0
29423,2018-05-10 22:00:00+00:00,315.0,460.0,3871.0,3545.0,234.0,1749.0,832.0,714.0,6016.0,59.0,85.0,5.0,329.0,7569.0,23818.0
29424,2018-05-10 23:00:00+00:00,317.0,455.0,3648.0,3205.0,239.0,2471.0,805.0,639.0,6015.0,59.0,84.0,6.0,331.0,7278.0,22249.0
29425,2018-05-11 00:00:00+00:00,323.0,440.0,3551.0,2960.0,236.0,2635.0,798.0,475.0,6017.0,58.0,81.0,6.0,331.0,7766.0,21325.0
29426,2018-05-11 01:00:00+00:00,326.0,392.0,3518.0,2897.0,244.0,2842.0,805.0,512.0,6016.0,59.0,80.0,6.0,330.0,8212.0,20974.0
29427,2018-05-11 02:00:00+00:00,327.0,393.0,3704.0,2778.0,236.0,2926.0,836.0,643.0,6016.0,59.0,81.0,6.0,329.0,8423.0,20998.0
29428,2018-05-11 03:00:00+00:00,324.0,378.0,3728.0,3097.0,246.0,2464.0,907.0,656.0,6015.0,60.0,82.0,6.0,329.0,8085.0,21781.0
29429,2018-05-11 04:00:00+00:00,329.0,482.0,4735.0,4192.0,250.0,352.0,970.0,1946.0,6016.0,60.0,83.0,5.0,327.0,7300.0,24949.0
29430,2018-05-11 05:00:00+00:00,334.0,497.0,6163.0,4863.0,270.0,1.0,1007.0,2534.0,6017.0,61.0,82.0,3.0,326.0,6342.0,28973.0
29431,2018-05-11 06:00:00+00:00,322.0,479.0,7964.0,5234.0,303.0,1.0,1031.0,3232.0,6017.0,60.0,82.0,99.0,327.0,6473.0,31505.0
29432,2018-05-11 07:00:00+00:00,308.0,506.0,8419.0,5386.0,306.0,1.0,1050.0,3424.0,6016.0,59.0,86.0,521.0,321.0,6797.0,32937.0
29433,2018-05-11 08:00:00+00:00,302.0,510.0,8332.0,5533.0,310.0,1.5,1055.0,3004.0,6015.0,58.0,86.0,834.0,323.0,7446.0,33646.0
29434,2018-05-11 09:00:00+00:00,303.0,510.0,8391.0,5576.0,309.0,2.0,1076.0,2276.0,6016.0,59.0,86.0,1046.0,315.0,7953.0,33796.0
29435,2018-05-11 10:00:00+00:00,298.0,509.0,8600.0,5591.0,310.0,1.0,1076.0,2391.0,6015.0,60.0,89.0,1157.0,310.0,8470.0,34151.0
29436,2018-05-11 11:00:00+00:00,305.0,510.0,8432.0,5602.0,309.0,1.0,1078.0,2343.0,6015.0,60.0,89.0,1221.0,311.0,8497.0,34259.0
29437,2018-05-11 12:00:00+00:00,310.0,506.0,8508.0,5631.0,313.0,1.0,1058.0,1854.0,6015.0,60.0,89.0,1202.0,316.0,8258.0,33173.0
29438,2018-05-11 13:00:00+00:00,308.0,511.0,8231.0,5655.0,310.0,1.0,1050.0,1745.0,6013.0,60.0,88.0,1131.0,315.0,8540.0,32772.0
29439,2018-05-11 14:00:00+00:00,304.0,510.0,8300.0,5656.0,308.0,1.0,1057.0,1545.0,6014.0,59.0,89.0,902.0,310.0,8789.0,32561.0
29440,2018-05-11 15:00:00+00:00,291.0,510.0,8506.0,5663.0,314.0,1.0,1066.0,2109.0,6012.0,58.0,91.0,424.0,311.0,8789.0,32847.0
29441,2018-05-11 16:00:00+00:00,289.0,502.0,8247.0,5658.0,314.0,1.0,1094.0,2907.0,6013.0,60.0,91.0,45.0,308.0,9246.0,34373.0
29442,2018-05-11 17:00:00+00:00,289.0,511.0,8054.0,5658.0,313.0,1.0,1094.0,3033.0,6015.0,62.0,92.0,3.0,302.0,9404.0,35228.0
29443,2018-05-11 18:00:00+00:00,290.0,511.0,7902.0,5515.0,306.0,1.0,1092.0,1505.0,6015.0,62.0,93.0,3.0,305.0,9854.0,35254.0
29444,2018-05-11 19:00:00+00:00,289.0,507.0,6829.0,5260.0,307.0,1.0,1086.0,1321.0,6016.0,61.0,91.0,3.0,314.0,10082.0,34100.0
29445,2018-05-11 20:00:00+00:00,290.0,494.0,5629.0,4514.0,320.0,62.0,1070.0,1003.0,6016.0,61.0,91.0,3.0,321.0,10248.0,31441.0
29446,2018-05-11 21:00:00+00:00,302.0,382.0,5037.0,3797.0,317.0,569.0,1068.0,725.0,6015.0,61.0,90.0,3.0,327.0,10822.0,28403.0
29447,2018-05-11 22:00:00+00:00,373.0,380.1088082901554,6179.0,4891.0,287.0,150.0,1209.0,1667.0,5735.0,58.0,98.0,48.0,307.0,3658.0,26683.0
29448,2018-05-11 23:00:00+00:00,376.0,378.2176165803109,5951.0,4354.0,286.0,578.0,1212.0,1481.0,5730.0,58.0,96.0,48.0,306.0,3856.0,24939.0
29449,2018-05-12 00:00:00+00:00,377.0,376.3264248704663,6021.0,4080.0,281.0,553.0,1219.0,1385.0,5731.0,58.0,97.0,49.0,302.0,3821.0,23847.0
29450,2018-05-12 01:00:00+00:00,375.0,374.43523316062175,5832.0,3864.0,274.0,644.0,1209.0,1323.0,5732.0,58.0,97.0,48.0,302.0,3839.0,23483.0
29451,2018-05-12 02:00:00+00:00,378.0,372.54404145077723,5831.0,3784.0,272.0,654.0,1206.0,1309.0,5748.0,58.0,94.0,49.0,299.0,4021.0,23431.0
29452,2018-05-12 03:00:00+00:00,375.0,370.65284974093265,5987.0,4049.0,281.0,564.0,1201.0,1259.0,5777.0,57.0,92.0,49.0,296.0,4255.0,24136.0
29453,2018-05-12 04:00:00+00:00,377.0,368.7616580310881,7721.0,4784.0,276.0,111.0,1232.0,1678.0,5804.0,58.0,92.0,48.0,301.0,4366.0,26885.0
29454,2018-05-12 05:00:00+00:00,356.0,366.8704663212435,9870.0,5162.0,292.0,1.0,1311.0,3407.0,5832.0,57.0,96.0,48.0,302.0,4342.0,31544.0
29455,2018-05-12 06:00:00+00:00,360.0,364.979274611399,10166.0,5227.0,303.0,1.0,1352.0,3835.0,5861.0,57.0,96.0,125.0,302.0,4551.0,33705.0
29456,2018-05-12 07:00:00+00:00,359.0,363.0880829015544,10380.0,5271.0,311.0,1.0,1382.0,4002.0,5890.0,58.0,97.0,886.0,300.0,4606.0,34430.0
29457,2018-05-12 08:00:00+00:00,365.0,361.1968911917098,10202.0,5236.0,309.0,1.0,1360.0,3777.0,5918.0,56.0,101.0,1940.0,295.0,4637.0,34545.0
29458,2018-05-12 09:00:00+00:00,374.0,359.3056994818653,10282.0,5130.0,310.0,1.0,1345.0,3393.0,5944.0,55.0,99.0,2891.0,292.0,4454.0,34203.0
29459,2018-05-12 10:00:00+00:00,358.0,357.4145077720207,10154.0,5018.0,307.0,1.0,1335.0,3001.0,5957.0,56.0,102.0,3261.0,298.0,4388.0,33689.0
29460,2018-05-12 11:00:00+00:00,362.0,355.52331606217615,10172.0,5021.0,306.0,1.0,1334.0,2577.0,5957.0,55.0,98.0,3316.0,292.0,4551.0,33474.0
29461,2018-05-12 12:00:00+00:00,366.0,353.63212435233163,9933.0,4972.0,309.0,34.0,1319.0,2145.0,5957.0,55.0,103.0,3284.0,295.0,5054.0,32501.0
29462,2018-05-12 13:00:00+00:00,363.0,351.74093264248705,9980.0,4674.0,310.0,49.0,1295.0,2232.0,5953.0,55.0,96.0,3098.0,295.0,5173.0,32084.0
29463,2018-05-12 14:00:00+00:00,361.0,349.8497409326425,10143.0,4703.0,312.0,1.0,1296.0,2324.0,5953.0,56.0,97.0,2373.0,296.0,4978.0,31853.0
29464,2018-05-12 15:00:00+00:00,363.0,347.95854922279796,10417.0,4768.0,319.0,1.0,1289.0,2935.0,5954.0,58.0,106.0,947.0,293.0,4983.0,32368.0
29465,2018-05-12 16:00:00+00:00,347.0,346.0673575129534,10778.0,4868.0,321.0,1.0,1292.0,3805.0,5953.0,59.0,105.0,118.0,292.0,5049.0,33977.0
29466,2018-05-12 17:00:00+00:00,330.0,344.1761658031088,10599.0,4834.0,321.0,1.0,1259.0,2957.0,5963.0,59.0,101.0,41.0,289.0,5176.0,34127.0
29467,2018-05-12 18:00:00+00:00,362.0,342.2849740932642,10528.0,4827.0,320.0,1.0,1256.0,2766.0,5992.0,59.0,102.0,25.0,295.0,5286.0,34163.0
29468,2018-05-12 19:00:00+00:00,364.0,340.3937823834197,9104.0,4751.0,316.0,1.0,1239.0,2423.0,6023.0,60.0,102.0,20.0,295.0,5469.0,33340.0
29469,2018-05-12 20:00:00+00:00,364.0,338.5025906735751,8234.0,4584.0,321.0,1.0,1240.0,2082.0,6038.0,59.0,100.0,19.0,291.0,5610.0,31163.0
29470,2018-05-12 21:00:00+00:00,364.0,336.61139896373055,6814.0,4310.0,312.0,20.0,1234.0,1603.0,6035.0,59.0,101.0,19.0,285.0,5778.0,28616.0
29471,2018-05-12 22:00:00+00:00,252.0,334.72020725388603,4305.0,1419.0,227.0,1844.0,1534.0,2068.0,4851.0,56.0,92.0,494.0,166.0,10049.0,23488.0
29472,2018-05-12 23:00:00+00:00,251.0,332.82901554404145,4370.0,1469.0,202.0,2034.0,1531.0,1793.0,4884.0,56.0,91.0,414.0,161.0,9040.0,22142.0
29473,2018-05-13 00:00:00+00:00,250.0,330.9378238341969,3970.0,1342.0,193.0,2282.0,1529.0,1595.0,4930.0,55.0,92.0,367.0,164.0,8690.0,21073.0
29474,2018-05-13 01:00:00+00:00,243.0,329.0466321243523,3856.0,1310.0,197.0,2415.0,1534.0,1940.0,4982.0,55.0,92.0,320.0,164.0,8194.0,20598.0
29475,2018-05-13 02:00:00+00:00,240.0,327.1554404145078,3870.0,1321.0,199.0,2344.0,1536.0,1956.0,5031.0,55.0,92.0,182.0,163.0,7683.0,20250.0
29476,2018-05-13 03:00:00+00:00,240.0,325.2642487046632,4106.0,1422.0,199.0,2322.0,1545.0,1950.0,5064.0,54.0,92.0,105.0,162.0,7092.0,20047.0
29477,2018-05-13 04:00:00+00:00,253.0,323.3730569948186,4103.0,1400.0,199.0,2290.0,1542.0,2200.0,5093.0,55.0,91.0,39.0,162.0,6660.0,19982.0
29478,2018-05-13 05:00:00+00:00,239.0,321.4818652849741,3979.0,1458.0,201.0,2370.0,1545.0,2233.0,5114.0,55.0,88.0,196.0,163.0,6267.0,19803.0
29479,2018-05-13 06:00:00+00:00,249.0,319.59067357512953,4088.0,1472.0,199.0,1951.0,1572.0,2429.0,5141.0,55.0,88.0,1035.0,159.0,5726.0,20966.0
29480,2018-05-13 07:00:00+00:00,250.0,317.69948186528495,3978.0,1434.0,199.0,1850.0,1570.0,2048.0,5178.0,54.0,92.0,2849.0,159.0,6315.0,22760.0
29481,2018-05-13 08:00:00+00:00,244.0,315.80829015544043,3542.0,1415.0,199.0,1845.0,1570.0,2121.0,5199.0,54.0,92.0,4514.0,158.0,6863.0,24393.0
29482,2018-05-13 09:00:00+00:00,242.0,313.91709844559585,3546.0,1389.0,199.0,1721.0,1566.0,2092.0,5223.0,54.0,92.0,5198.0,157.0,7096.0,25246.0
29483,2018-05-13 10:00:00+00:00,245.0,312.0259067357513,3582.0,1404.0,187.0,1674.0,1566.0,2008.0,5265.0,54.0,92.0,5451.0,157.0,7395.0,25582.0
29484,2018-05-13 11:00:00+00:00,243.0,310.13471502590676,3525.0,1350.0,188.0,1889.0,1556.0,2128.0,5317.0,54.0,93.0,5568.0,157.0,7548.0,25815.0
29485,2018-05-13 12:00:00+00:00,246.0,308.2435233160622,3596.0,1526.0,198.0,2468.0,1533.0,2016.0,5358.0,54.0,87.0,5470.0,159.0,8027.0,25573.0
29486,2018-05-13 13:00:00+00:00,239.0,306.3523316062176,3406.0,1374.0,175.0,3364.0,1513.0,1866.0,5379.0,53.0,86.0,5135.0,159.0,8426.0,24228.0
29487,2018-05-13 14:00:00+00:00,226.0,304.4611398963731,3435.0,1346.0,163.0,3730.0,1508.0,1581.0,5404.0,53.0,86.0,4733.0,157.0,8578.0,23483.0
29488,2018-05-13 15:00:00+00:00,227.0,302.5699481865285,3535.0,1385.0,165.0,3711.0,1507.0,1550.0,5423.0,53.0,85.0,4444.0,151.0,8526.0,23114.0
29489,2018-05-13 16:00:00+00:00,227.0,300.67875647668393,3882.0,1390.0,141.0,3424.0,1519.0,1615.0,5446.0,53.0,85.0,3867.0,152.0,8008.0,23155.0
29490,2018-05-13 17:00:00+00:00,243.0,298.7875647668394,3765.0,1454.0,147.0,2969.0,1536.0,1862.0,5469.0,54.0,86.0,3097.0,172.0,8575.0,23691.0
29491,2018-05-13 18:00:00+00:00,242.0,296.89637305699483,3742.0,1498.0,170.0,1604.0,1555.0,2533.0,5491.0,55.0,87.0,1739.0,176.0,8280.0,24921.0
29492,2018-05-13 19:00:00+00:00,249.0,295.00518134715026,4145.0,1823.0,191.0,78.0,1586.0,3876.0,5515.0,55.0,93.0,795.0,175.0,7183.0,27145.0
29493,2018-05-13 20:00:00+00:00,246.0,293.1139896373057,4288.0,2179.0,200.0,90.33333333333333,1586.0,4319.0,5523.0,54.0,94.0,564.0,171.0,6448.0,27172.0
29494,2018-05-13 21:00:00+00:00,238.0,291.2227979274611,4365.0,2045.0,204.0,102.66666666666667,1574.0,2957.0,5521.0,54.0,93.0,547.0,178.0,6032.0,25316.0
29495,2018-05-13 22:00:00+00:00,235.0,289.3316062176166,4248.0,1640.0,231.0,115.0,1523.0,1823.0,5524.0,54.0,94.0,542.0,179.0,5637.0,23417.0
29496,2018-05-13 23:00:00+00:00,235.0,287.440414507772,4078.0,1534.0,244.0,519.0,1508.0,1693.0,5530.0,54.0,91.0,543.0,179.0,5222.0,21946.0
29497,2018-05-14 00:00:00+00:00,232.0,285.5492227979274,4434.0,1495.0,244.0,828.0,1507.0,1602.0,5536.0,52.0,92.0,542.0,179.0,4872.0,21257.0
29498,2018-05-14 01:00:00+00:00,237.0,283.6580310880829,4316.0,1542.0,243.0,863.0,1504.0,1561.0,5564.0,53.0,92.0,529.0,177.0,4603.0,20960.0
29499,2018-05-14 02:00:00+00:00,235.0,281.76683937823833,4108.0,1491.0,245.0,1105.0,1508.0,1408.0,5594.0,53.0,92.0,434.0,178.0,4653.0,20949.0
29500,2018-05-14 03:00:00+00:00,227.0,279.87564766839375,4060.0,1444.0,250.0,1124.0,1516.0,1510.0,5623.0,54.0,94.0,375.0,178.0,4808.0,21595.0
29501,2018-05-14 04:00:00+00:00,216.0,277.98445595854923,4150.0,1497.0,252.0,220.0,1543.0,1968.0,5652.0,55.0,97.0,174.0,178.0,4709.0,23986.0
29502,2018-05-14 05:00:00+00:00,215.0,276.09326424870466,4825.0,1789.0,268.0,2.0,1574.0,2900.0,5680.0,55.0,98.0,190.0,178.0,4445.0,26784.0
29503,2018-05-14 06:00:00+00:00,225.0,274.2020725388601,4528.0,2205.0,291.0,38.375,1642.0,4904.0,5701.0,55.0,98.0,903.0,176.0,4341.0,29271.0
29504,2018-05-14 07:00:00+00:00,235.0,272.31088082901556,4311.0,2190.0,309.0,74.75,1662.0,4379.0,5724.0,55.0,94.0,2884.0,171.0,4440.0,30627.0
29505,2018-05-14 08:00:00+00:00,234.0,270.419689119171,4292.0,2198.0,308.0,111.125,1650.0,3719.0,5728.0,56.0,98.0,4311.0,176.0,5152.0,31331.0
29506,2018-05-14 09:00:00+00:00,239.0,268.5284974093264,4296.0,2333.0,305.0,147.5,1647.0,3093.0,5727.0,58.0,104.0,4799.0,177.0,5848.0,31514.0
29507,2018-05-14 10:00:00+00:00,241.0,266.6373056994819,4205.0,2220.0,310.0,183.875,1628.0,2643.0,5723.0,63.0,102.0,5076.0,179.0,6332.0,31723.0
29508,2018-05-14 11:00:00+00:00,242.0,264.7461139896373,4154.0,2208.0,314.0,220.25,1640.0,2223.0,5721.0,57.0,105.0,5090.0,180.0,6935.0,31628.0
29509,2018-05-14 12:00:00+00:00,242.0,262.85492227979273,3938.0,2122.0,313.0,256.625,1642.0,1751.0,5725.0,57.0,102.0,4874.0,179.0,7423.0,30734.0
29510,2018-05-14 13:00:00+00:00,241.0,260.9637305699482,4140.0,2034.0,314.0,293.0,1641.0,1712.0,5730.0,56.0,104.0,4523.0,179.0,7707.0,29980.0
29511,2018-05-14 14:00:00+00:00,209.0,259.07253886010363,3890.0,1798.0,323.0,220.0,1619.0,1746.0,5732.0,57.0,105.0,4025.0,181.0,7773.0,29598.0
29512,2018-05-14 15:00:00+00:00,211.0,257.18134715025906,3972.0,1732.0,321.0,201.0,1626.0,1901.0,5732.0,58.0,103.0,3464.0,179.0,7875.0,29422.0
29513,2018-05-14 16:00:00+00:00,212.0,255.2901554404145,4013.0,1661.0,327.0,205.0,1636.0,2000.0,5732.0,58.0,104.0,2995.0,166.0,8110.0,28956.0
29514,2018-05-14 17:00:00+00:00,215.0,253.39896373056993,4117.0,1650.0,332.0,257.0,1639.0,1994.0,5755.0,56.0,105.0,2434.0,165.0,8217.0,28989.0
29515,2018-05-14 18:00:00+00:00,223.0,251.50777202072538,4678.0,2027.0,327.0,43.0,1638.0,2582.0,5786.0,56.0,107.0,1422.0,175.0,8151.0,29500.0
29516,2018-05-14 19:00:00+00:00,226.0,249.61658031088083,4941.0,2291.0,302.0,104.33333333333334,1660.0,4432.0,5817.0,56.0,106.0,768.0,178.0,7885.0,30870.0
29517,2018-05-14 20:00:00+00:00,225.0,247.72538860103626,4862.0,2175.0,302.0,165.66666666666669,1625.0,3674.0,5849.0,56.0,107.0,568.0,185.0,7986.0,29537.0
29518,2018-05-14 21:00:00+00:00,227.0,245.8341968911917,4817.0,1809.0,304.0,227.0,1590.0,1997.0,5878.0,57.0,106.0,542.0,186.0,7832.0,26959.0
29519,2018-05-14 22:00:00+00:00,223.0,243.94300518134713,4599.0,1524.0,299.0,324.0,1582.0,2143.0,5902.0,57.0,104.0,538.0,187.0,7269.0,25521.0
29520,2018-05-14 23:00:00+00:00,227.0,242.05181347150258,4548.0,1394.0,294.0,369.0,1552.0,1754.0,5906.0,58.0,105.0,510.0,187.0,7105.0,24105.0
29521,2018-05-15 00:00:00+00:00,236.0,240.16062176165804,4442.0,1350.0,280.0,481.0,1539.0,1657.0,5902.0,58.0,104.0,473.0,184.0,6984.0,23214.0
29522,2018-05-15 01:00:00+00:00,264.0,238.26943005181346,4192.0,1376.0,274.0,855.0,1532.0,1471.0,5909.0,58.0,103.0,453.0,184.0,7045.0,22721.0
29523,2018-05-15 02:00:00+00:00,274.0,236.3782383419689,4209.0,1363.0,277.0,992.0,1525.0,1393.0,5937.0,58.0,100.0,349.0,186.0,7043.0,22631.0
29524,2018-05-15 03:00:00+00:00,275.0,234.48704663212436,4208.0,1528.0,284.0,702.0,1529.0,1414.0,5966.0,59.0,104.0,231.0,188.0,6965.0,23053.0
29525,2018-05-15 04:00:00+00:00,275.0,232.59585492227978,3988.0,1521.0,287.0,214.0,1550.0,1968.0,5984.0,58.0,106.0,181.0,186.0,6758.0,24656.0
29526,2018-05-15 05:00:00+00:00,280.0,230.70466321243524,4989.0,1814.0,314.0,51.0,1597.0,2605.0,5984.0,61.0,107.0,271.0,187.0,6934.0,26783.0
29527,2018-05-15 06:00:00+00:00,286.0,228.81347150259066,5200.0,2061.0,318.0,1.0,1625.0,4713.0,5982.0,70.0,105.0,1135.0,186.0,6571.0,29045.0
29528,2018-05-15 07:00:00+00:00,286.0,226.9222797927461,4814.0,2144.0,319.0,7.375,1616.0,4160.0,5984.0,71.0,104.0,3361.0,184.0,6052.0,30278.0
29529,2018-05-15 08:00:00+00:00,284.0,225.03108808290156,4595.0,2137.0,322.0,13.75,1551.0,2985.0,5987.0,69.0,104.0,4728.0,185.0,5718.0,30979.0
29530,2018-05-15 09:00:00+00:00,279.0,223.13989637305698,4193.0,2178.0,317.0,20.125,1533.0,2620.0,5986.0,70.0,104.0,5275.0,181.0,5994.0,31215.0
29531,2018-05-15 10:00:00+00:00,280.0,221.24870466321244,4285.0,2180.0,315.0,26.5,1523.0,2534.0,5982.0,64.0,107.0,5539.0,181.0,6205.0,31446.0
29532,2018-05-15 11:00:00+00:00,281.0,219.35751295336786,4358.0,2215.0,319.0,32.875,1530.0,2452.0,5987.0,60.0,105.0,5684.0,181.0,6213.0,31419.0
29533,2018-05-15 12:00:00+00:00,269.0,217.4663212435233,4225.0,2144.0,319.0,39.25,1489.0,2044.0,5990.0,58.0,104.0,5676.0,179.0,6408.0,30497.0
29534,2018-05-15 13:00:00+00:00,271.0,215.57512953367876,4115.0,2102.0,321.0,45.625,1457.0,1969.0,5987.0,58.0,106.0,5579.0,178.0,6674.0,29801.0
29535,2018-05-15 14:00:00+00:00,277.0,213.68393782383419,3928.0,1981.0,322.0,52.0,1469.0,1869.0,5986.0,59.0,104.0,5285.0,181.0,7142.0,29388.0
29536,2018-05-15 15:00:00+00:00,271.0,211.79274611398964,4093.0,1883.0,322.0,294.0,1479.0,2087.0,5987.0,59.0,102.0,4845.0,183.0,7423.0,29264.0
29537,2018-05-15 16:00:00+00:00,277.0,209.90155440414506,4207.0,1861.0,322.0,204.0,1504.0,2213.0,5985.0,66.0,101.0,4173.0,182.0,7804.0,28837.0
29538,2018-05-15 17:00:00+00:00,265.0,208.0103626943005,4555.0,1806.0,319.0,92.0,1510.0,2103.0,5982.0,66.0,102.0,3257.0,179.0,8182.0,28786.0
29539,2018-05-15 18:00:00+00:00,268.0,206.11917098445596,4663.0,1808.0,321.0,124.0,1518.0,2564.0,5981.0,63.0,99.0,1960.0,178.0,8328.0,29538.0
29540,2018-05-15 19:00:00+00:00,271.0,204.22797927461139,4933.0,2027.0,319.0,123.5,1534.0,4134.0,5975.0,58.0,101.0,1056.0,177.0,8223.0,31181.0
29541,2018-05-15 20:00:00+00:00,263.0,202.33678756476684,4930.0,1988.0,321.0,123.0,1552.0,3647.0,5975.0,58.0,100.0,836.0,178.0,8421.0,30012.0
29542,2018-05-15 21:00:00+00:00,263.0,200.44559585492226,4810.0,1594.0,322.0,122.5,1531.0,1903.0,5979.0,57.0,95.0,826.0,179.0,8736.0,27313.0
29543,2018-05-15 22:00:00+00:00,261.0,198.5544041450777,4393.0,1389.0,308.0,122.0,1480.0,1631.0,5981.0,57.0,91.0,828.0,173.0,8758.0,25822.0
29544,2018-05-15 23:00:00+00:00,268.0,196.66321243523316,4325.0,1408.0,301.0,224.0,1480.0,1412.0,5982.0,57.0,90.0,823.0,165.0,8417.0,24383.0
29545,2018-05-16 00:00:00+00:00,270.0,194.7720207253886,3944.0,1265.0,300.0,553.0,1480.0,1368.0,5982.0,56.0,92.0,821.0,176.0,8332.0,23435.0
29546,2018-05-16 01:00:00+00:00,272.0,192.88082901554404,3956.0,1326.0,294.0,1341.0,1481.0,1318.0,5984.0,56.0,93.0,822.0,179.0,8052.0,23139.0
29547,2018-05-16 02:00:00+00:00,275.0,190.9896373056995,4043.0,1376.0,299.0,1396.0,1483.0,1393.0,5988.0,56.0,93.0,819.0,182.0,7891.0,22971.0
29548,2018-05-16 03:00:00+00:00,260.0,189.0984455958549,4031.0,1405.0,301.0,972.0,1480.0,1366.0,5989.0,56.0,93.0,754.0,182.0,7731.0,23365.0
29549,2018-05-16 04:00:00+00:00,253.0,187.20725388601036,3897.0,1498.0,304.0,595.0,1478.0,1558.0,5989.0,57.0,94.0,605.0,181.0,7755.0,25296.0
29550,2018-05-16 05:00:00+00:00,254.0,185.3160621761658,4107.0,1778.0,319.0,443.0,1503.0,2336.0,5985.0,58.0,99.0,608.0,179.0,7538.0,27979.0
29551,2018-05-16 06:00:00+00:00,278.0,183.42487046632124,3990.0,2121.0,320.0,29.0,1548.0,4382.0,5985.0,68.0,99.0,1408.0,180.0,6555.0,30238.0
29552,2018-05-16 07:00:00+00:00,284.0,181.5336787564767,3783.0,2164.0,321.0,34.5,1556.0,3808.0,5983.0,73.0,101.0,3416.0,180.0,6093.0,31067.0
29553,2018-05-16 08:00:00+00:00,269.0,179.6424870466321,3815.0,2191.0,320.0,40.0,1554.0,3382.0,5983.0,75.0,102.0,4707.0,179.0,6132.0,31525.0
29554,2018-05-16 09:00:00+00:00,250.0,177.75129533678756,3989.0,2216.0,313.0,45.5,1550.0,3787.0,5982.0,70.0,103.0,5257.0,181.0,6000.0,31972.0
29555,2018-05-16 10:00:00+00:00,277.0,175.860103626943,3893.0,2209.0,311.0,51.0,1545.0,3493.0,5984.0,66.0,102.0,5626.0,181.0,5757.0,32258.0
29556,2018-05-16 11:00:00+00:00,240.0,173.96891191709844,3887.0,2221.0,318.0,56.5,1565.0,3589.0,5983.0,63.0,103.0,5736.0,180.0,5580.0,32285.0
29557,2018-05-16 12:00:00+00:00,243.0,172.0777202072539,3824.0,2186.0,325.0,62.0,1556.0,2887.0,5984.0,63.0,100.0,5617.0,183.0,5782.0,31231.0
29558,2018-05-16 13:00:00+00:00,282.0,170.1865284974093,4000.0,2167.0,320.0,67.5,1552.0,2673.0,5984.0,61.0,101.0,5397.0,182.0,5563.0,30596.0
29559,2018-05-16 14:00:00+00:00,283.0,168.29533678756476,3986.0,2131.0,319.0,73.0,1538.0,2467.0,5983.0,62.0,104.0,5144.0,183.0,5706.0,30327.0
29560,2018-05-16 15:00:00+00:00,280.0,166.4041450777202,3887.0,2095.0,328.0,78.5,1531.0,2256.0,5983.0,62.0,105.0,4721.0,182.0,6216.0,30121.0
29561,2018-05-16 16:00:00+00:00,282.0,164.51295336787564,4056.0,2002.0,332.0,84.0,1528.0,2104.0,5982.0,62.0,105.0,4067.0,182.0,6809.0,29648.0
29562,2018-05-16 17:00:00+00:00,279.0,162.6217616580311,4037.0,2023.0,331.0,140.0,1540.0,2276.0,5981.0,63.0,104.0,3247.0,174.0,7177.0,29505.0
29563,2018-05-16 18:00:00+00:00,277.0,160.7305699481865,4326.0,2072.0,328.0,17.0,1557.0,3173.0,5980.0,62.0,103.0,1969.0,171.0,7246.0,30045.0
29564,2018-05-16 19:00:00+00:00,278.0,158.83937823834196,4508.0,2008.0,330.0,34.75,1540.0,4722.0,5983.0,56.0,103.0,1120.0,174.0,7438.0,31200.0
29565,2018-05-16 20:00:00+00:00,270.0,156.94818652849742,4639.0,2039.0,323.0,52.5,1539.0,3956.0,5986.0,56.0,103.0,934.0,183.0,7883.0,29758.0
29566,2018-05-16 21:00:00+00:00,270.0,155.05699481865284,4770.0,1969.0,314.0,70.25,1513.0,2246.0,5987.0,57.0,99.0,915.0,184.0,7987.0,27376.0
29567,2018-05-16 22:00:00+00:00,272.0,153.1658031088083,4451.0,1835.0,298.0,88.0,1492.0,1516.0,5987.0,57.0,97.0,914.0,185.0,7921.0,25849.0
29568,2018-05-16 23:00:00+00:00,276.0,151.2746113989637,4286.0,1564.0,291.0,190.0,1496.0,1416.0,5989.0,57.0,98.0,914.0,186.0,7721.0,24522.0
